id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes
oth696_alldlpos,"Count of sentences classified as Positive by the DL model, in the entire document",other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,6,6,1.4,[]
oth696_awards_negative,Relates to the awards or honors earned by the firm.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_awards_positive,Relates to the awards or honors earned by the firm.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_backlog_negative,Relates to a firm's backlog of product orders.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_backlog_positive,Relates to a firm's backlog of product orders.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_balancesheet_negative,Relates to a firm's balance sheet.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,2,2,1.4,[]
oth696_balancesheet_positive,Relates to a firm's balance sheet.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,2,2,1.4,[]
oth696_boardchange_negative,Relates to any changes in the firm's board of directors.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_boardchange_positive,Relates to any changes in the firm's board of directors.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_businessethics_negative,Relates to a firm's approach to managing risks and opportunities surrounding ethical conduct of business,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_businessethics_positive,Relates to a firm's approach to managing risks and opportunities surrounding ethical conduct of business,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_businessmodelresilience_negative,Relates to a firm's business strategy in light of climate change,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_businessmodelresilience_positive,Relates to a firm's business strategy in light of climate change,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_capacity_negative,Relates to a firm's capacity to produce or manufacture goods.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_capex_negative,Relates to a firm's capital expenditures.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_capex_positive,Relates to a firm's capital expenditures.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_cashflow_negative,Relates to a firm's cash flow.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_cashflow_positive,Relates to a firm's cash flow.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_closure_negative,Relates to a firm's decision to close or shutdown various assets or lines of business.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_closure_positive,Relates to a firm's decision to close or shutdown various assets or lines of business.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_combined_sentiment_score,Aggregrate document score based on DL and Pattern models,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,12,23,1.4,[]
oth696_commodityprice_negative,Relates to the impact of commodity price and availability changes on the firm.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_commodityprice_positive,Relates to the impact of commodity price and availability changes on the firm.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_competition_negative,Relates to a firm's position relative to the competition.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_competition_positive,Relates to a firm's position relative to the competition.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_competitivebehavior_negative,Relates to a firm's management of legal and social expectation around monopolistic and anti-competitive practices,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_competitivebehavior_positive,Relates to a firm's management of legal and social expectation around monopolistic and anti-competitive practices,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_copewithinflation_negative,Relates to a firm's ability to cope with inflation.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_copewithinflation_positive,Relates to a firm's ability to cope with inflation.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_costs_negative,Relates to a firm's management and impact of various changes in costs.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_costs_positive,Relates to a firm's management and impact of various changes in costs.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_covidimpact_negative,Relates to a firm's impact of the Covid pandemic.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,5,7,1.4,[]
oth696_covidimpact_positive,Relates to a firm's impact of the Covid pandemic.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_creditrating_negative,Relates to a changes or adjustments in a firm's credit rating.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_creditrating_positive,Relates to a changes or adjustments in a firm's credit rating.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_criticalincidentriskmanagement_negative,Relates to a firm's use of management systems and scenario planning to identify,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_criticalincidentriskmanagement_neutral,Relates to a firm's use of management systems and scenario planning to identify,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_criticalincidentriskmanagement_positive,Relates to a firm's use of management systems and scenario planning to identify,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_crypto_negative,Relates to a firm's activity in the crypto currency industry,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_crypto_positive,Relates to a firm's activity in the crypto currency industry,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_csr_negative,Relates to a firm's general approach to ESG principles,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_csr_positive,Relates to a firm's general approach to ESG principles,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_customerfeedback_negative,Relates to the customer feedback for the firm's products and services.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_customerfeedback_positive,Relates to the customer feedback for the firm's products and services.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_customerprivacy_negative,Relates to a firm's management of risks related to the use of personally identifiable information (PII) and other customer or user data.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_customerprivacy_positive,Relates to a firm's management of risks related to the use of personally identifiable information (PII) and other customer or user data.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_customerspending_negative,Relates to a firm's management of customer spending trends,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_customerspending_positive,Relates to a firm's management of customer spending trends,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_customertraffic_negative,Relates to a firm's understanding of its customer traffic,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_customertraffic_positive,Relates to a firm's understanding of its customer traffic,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_customerwelfare_negative,Relates to a firm's ability to provide consumers with manufactured products and services that are aligned with societal expectations,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_customerwelfare_positive,Relates to a firm's ability to provide consumers with manufactured products and services that are aligned with societal expectations,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_cyber_negative,Relates to a firm's activity in the cyber industry,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_cyber_positive,Relates to a firm's activity in the cyber industry,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_datasecurity_negative,Relates to a firm's management of risks related to collection,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_datasecurity_positive,Relates to a firm's management of risks related to collection,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_dealcontract_negative,Relates to new deals or contracts earned by the firm.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_dealcontract_positive,Relates to new deals or contracts earned by the firm.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_debt_negative,Relates to a firm's debt.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,2,2,1.4,[]
oth696_debt_positive,Relates to a firm's debt.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_demand_negative,Relates to the demand for a firm's goods or services.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_demand_positive,Relates to the demand for a firm's goods or services.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_disappointed_negative,Relates to a firm's self-opinion of disappointment.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_disappointed_positive,Relates to a firm's self-opinion of disappointment.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_diversification_negative,Relates to a firm's concentration of customers or revenue.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,2,2,1.4,[]
oth696_diversification_positive,Relates to a firm's concentration of customers or revenue.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_dividend_negative,Relates to a firm's dividend policy,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_dividend_positive,Relates to a firm's dividend policy,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_dl_sentiment_score,Aggregrate document score based on DL model,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,9,11,1.4,[]
oth696_dlneg,Count of sentences classified as Negative by the DL model,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,2,2,1.4,[]
oth696_dlpos,Count of sentences classified as Positive by the DL model,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,4,11,1.4,[]
oth696_docsectioncount,"Count of total sections in the document (i.e. Q&A, Presentation, etc.)",other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_docsentencecount,Count of total sentences in the document,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_ecologicalimpacts_negative,Relates to a firm's management of the impacts on ecosystems and biodiversity through activities such as land use for: exploration,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_ecologicalimpacts_positive,Relates to a firm's management of the impacts on ecosystems and biodiversity through activities such as land use for: exploration,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_employeeengagementinclusiondiversity_positive,Relates to a firm's ability to ensure that its culture and hiring and promotion practices embrace the building of a diverse and inclusive workforce that reflects the makeup of local talent pools and its customer base.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_employeehealthsafety_positive,Relates to a firm's ability to create and maintain a safe and healthy workplace environment that is free of injuries,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_energymanagement_negative,Relates to a firm's environmental impacts associated with energy consumption.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_energymanagement_positive,Relates to a firm's environmental impacts associated with energy consumption.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_eventneg,Count of sentences classified as Negative by the Pattern model,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_events_sentiment_score,Aggregrate document score based on Pattern model,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,2,2,1.4,[]
oth696_excited_negative,Relates to a firm's self-opinion of excitement.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_excited_positive,Relates to a firm's self-opinion of excitement.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_facilities_negative,Relates to a firm's physical facilities.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_facilities_positive,Relates to a firm's physical facilities.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_forex_negative,Relates to a firm's management of foreign exchange.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_forex_positive,Relates to a firm's management of foreign exchange.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_geostability_negative,Relates to a firm's impact of macro geo-political economies.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_geostability_positive,Relates to a firm's impact of macro geo-political economies.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_ghgemissions_negative,Relates to a firm's greenhouse gas (GHG) emissions generated through its operations.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_ghgemissions_positive,Relates to a firm's greenhouse gas (GHG) emissions generated through its operations.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_growth_negative,Relates to a firm's ability to grow the business.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_growth_positive,Relates to a firm's ability to grow the business.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,3,3,1.4,[]
oth696_growthweighted_sentiment_score,Aggregrate document score based on Growth weights,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,6,12,1.4,[]
oth696_growthweightedneg,Count of sentences classified as Negative,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_growthweightedpos,Count of sentences classified as Positive,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_headwinds_negative,Relates to a firm's management of identified headwinds.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_headwinds_positive,Relates to a firm's management of identified headwinds.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_humanrightscommunityrelations_negative,Relates to a firm's management of the relationship between businesses and the communities in which they operate,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_humanrightscommunityrelations_positive,Relates to a firm's management of the relationship between businesses and the communities in which they operate,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_impact_negative,Relates to a firm's ability to manage impacts to the business and results.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_impact_positive,Relates to a firm's ability to manage impacts to the business and results.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_inflation_positive,Relates to a firm's ability to manage inflation.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_interestrate_negative,Relates to a firm's ability to manage interest rates.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_interestrate_positive,Relates to a firm's ability to manage interest rates.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_inventory_negative,Relates to a firm's inventory,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_inventory_positive,Relates to a firm's inventory,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_investments_negative,Relates to a firm's investments in internal and external business lines.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_investments_positive,Relates to a firm's investments in internal and external business lines.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,3,3,1.4,[]
oth696_laborpractices_negative,Relates to a firm's ability to uphold commonly accepted labor standards in the workplace,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_laborpractices_positive,Relates to a firm's ability to uphold commonly accepted labor standards in the workplace,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_lawsuit_negative,Relates to a firm's management of lawsuits and other legal action.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_lawsuit_positive,Relates to a firm's management of lawsuits and other legal action.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_logistics_negative,Relates to a firm's management of their logistics systems,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_logistics_positive,Relates to a firm's management of their logistics systems,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_management_negative,Relates to a firm's self-opinion on management's performance and strategies.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_managementlegalregulatoryframework_negative,Relates to a firm's approach to engaging with regulators in cases where conflicting corporate and public interests may have the potential for long-term adverse direct or indirect environmental and social impacts.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_managementlegalregulatoryframework_positive,Relates to a firm's approach to engaging with regulators in cases where conflicting corporate and public interests may have the potential for long-term adverse direct or indirect environmental and social impacts.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,1,1,1.4,[]
oth696_margin_negative,Relates to a firm's margin on products and services.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
oth696_margin_positive,Relates to a firm's margin on products and services.,other696,Hybrid NLP Model,other,Other,other-aiml-data,AI/ML Data,IND,1,TOP500,VECTOR,1,0.4138,0,0,1.4,[]
