id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes
anl45_real_ret,The realised return on an idea,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4988,0,0,1.5,[]
anl45_real_ret_today,Increase in realised return since last market close,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4909,0,0,1.5,[]
anl45_real_value,The value of realised (closed) parts of an idea,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4988,0,0,1.5,[]
anl45_rel_index_ret,Difference in return % between making investment in idea and comparative index,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4818,0,0,1.5,[]
anl45_rel_index_ret_per,Difference in return % between making investment in idea and comparative index,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.5461,0,0,1.5,[]
anl45_rel_ret_per_today,Relative return % today,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.5455,0,0,1.5,[]
anl45_rel_ret_today,Increase in realised return since last market close,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4705,0,0,1.5,[]
anl45_ret_per_today,Pecentage return since last market close,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.5563,0,0,1.5,[]
anl45_ret_today,Increase in realised return since last market close,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.5003,0,0,1.5,[]
anl45_risk_free_rate,The unrealised return on an open idea,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.6107,0,0,1.5,[]
anl45_stock_ret_per,Net total return from all ideas since previous market close,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4975,0,0,1.5,[]
anl45_stock_ret_per_relative,Average daily return % had all investments been in the relative index,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4819,0,0,1.5,[]
anl45_target_prc,"The likely exit price for the idea, according to the author.",analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4703,0,0,1.5,[]
anl45_time,Approximate time horizon for the idea,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.6111,0,0,1.5,[]
anl45_tot_ret,Sum of realised and unrealised returns,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4975,0,0,1.5,[]
anl45_tot_ret_per,Total return as a percentage of average investment,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.5574,0,0,1.5,[]
anl45_tot_ret_wo_fx,"Return of the stock, ignoring any FX considerations",analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4975,0,0,1.5,[]
anl45_transaction_charge,Transaction fee charged for the idea (in calculation currency),analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.6111,0,0,1.5,[]
anl45_treynor_ratio,A ratio that measures returns earned in excess of that which could have been earned on a riskless investment (such as the risk free rate).??,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.5702,0,0,1.5,[]
anl45_unreal_ret,The unrealised return on an open idea,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4975,0,0,1.5,[]
anl45_unreal_ret_today,Increase in unrealised return since last market close,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4879,0,0,1.5,[]
anl45_unreal_value,The unrealised value of an open idea,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.4975,0,0,1.5,[]
benchmark_currency_code,Currency in which the benchmark is denominated.,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.6111,0,0,1.5,[]
investment_currency_code,Currency in which the investment is denominated.,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.6111,0,0,1.5,[]
security_trading_currency_3,Currency in which the security is traded.,analyst45,Analyst Trade Ideas,analyst,Analyst,analyst-analyst-estimates,Analyst Estimates,GLB,1,TOP3000,VECTOR,1,0.6111,0,0,1.5,[]
