id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes
star_rev_smart_estimate_fy1,FY1 SmartEstimate,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.7288,13,14,1.4,[]
star_rev_smart_estimate_fy1_d1,FY1 SmartEstimate,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.9453,14,15,1.4,[]
star_rev_smart_estimate_fy2,FY2 SmartEstimate,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.7289,7,8,1.4,[]
star_rev_smart_estimate_fy2_d1,FY2 SmartEstimate,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.9457,8,9,1.4,[]
star_rev_surprise_prediction_12m,Revenue predicted surprise pct - forward 12 months,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.7258,26,27,1.4,[]
star_rev_surprise_prediction_12m_d1,Revenue predicted surprise pct - forward 12 months,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.9437,5,6,1.4,[]
star_rev_surprise_prediction_fq1,Revenue predicted surprise pct - forward 1 quarter,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.3188,4,4,1.4,[]
star_rev_surprise_prediction_fq1_d1,Revenue predicted surprise pct - forward 1 quarter,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.4629,0,0,1.4,[]
star_rev_surprise_prediction_fq2,Revenue predicted surprise pct - forward 2 quarters,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.2563,5,5,1.4,[]
star_rev_surprise_prediction_fq2_d1,Revenue predicted surprise pct - forward 2 quarters,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.387,0,0,1.4,[]
star_rev_surprise_prediction_fy1,Revenue predicted surprise pct - forward 1 year,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.7288,55,94,1.4,[]
star_rev_surprise_prediction_fy1_d1,Revenue predicted surprise pct - forward 1 year,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.9453,2,2,1.4,[]
star_rev_surprise_prediction_fy2,Revenue predicted surprise pct - forward 2 years,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.7289,15,17,1.4,[]
star_rev_surprise_prediction_fy2_d1,Revenue predicted surprise pct - forward 2 years,model33,Revenue Estimate Model,model,Model,model-estimates-models,Estimates Models,EUR,1,TOP2500,MATRIX,1,0.9457,1,1,1.4,[]
