id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes
industry_relative_valuation_rank_main,Industry-relative score ranking companies by valuation metrics.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7649,19,26,1.4,[]
industry_relative_valuation_score,Industry-relative score ranking companies by valuation metrics.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7649,40,52,1.4,[]
intrinsic_value_in_currency,Calculated intrinsic value of the company in the projection currency.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,1,1,1.4,[]
justified_forward_pe_ratio_2,Justified forward 12-month price-to-earnings ratio based on model assumptions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6729,8,10,1.4,[]
latest_fiscal_year_period_end_date_d1,Date marking the end of the most recent fiscal year for the company (d1 version).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,SYMBOL,1,0.8502,1,1,1.4,[]
long_term_assumed_annual_dividends,Projected annual dividend value in the steady-state period.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,20,28,1.4,[]
long_term_assumed_annual_earnings,Projected annual earnings value in the steady-state period.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,24,34,1.4,[]
long_term_assumed_annual_earnings_main,Projected annual earnings value in the steady-state period.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,22,34,1.4,[]
long_term_dividend_payout_ratio_2,Assumed proportion of earnings paid as dividends in the steady-state period.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,7,9,1.4,[]
long_term_earnings_growth_rate_2,Assumed long-term rate of earnings growth in the steady-state period.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,5,8,1.4,[]
market_implied_10yr_eps_growth,Compound annual EPS growth rate implied by market price over 10 years.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.671,6,10,1.4,[]
market_implied_5yr_eps_growth,Compound annual EPS growth rate implied by market price over 5 years.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.671,4,4,1.4,[]
mdl38_iv_cagr_base_year,IV_CAGR_Base_Year : Base year,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8498,115,315,1.4,[]
mdl38_iv_discount_rate,IV_Discount_Rate : This field displays the discount rate used in the StarMine Intrinsic Valuation model to discount the dividends to the end of the FY0 period. Requires Valuation Daily Download permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,78,203,1.4,[]
mdl38_iv_div_payout_rate,IV_Steady_State_Dividend_Payout_Rate : This field displays the dividend payout rate of the company at and after the year indicated by the IV Steady State Year (Dividends) value in the StarMine SmartGrowth model. Requires Valuation Daily Download permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,64,177,1.4,[]
mdl38_iv_growth_ear,IV_Steady_State_Growth_Earnings : This field displays the growth rate of the company at and after the year indicated by the IV Steady State Year (Earnings) value in the StarMine SmartGrowth model. Requires Valuation Daily Download permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,130,454,1.4,[]
mdl38_iv_warranted_f12m_p_e,IV_Warranted_F12M_P_E : The IV Warranted F12M P/E is a price to earnings multiple that uses the intrinsic value for the security from the StarMine valuation model (using StarMine SmartGrowth EPS projections) as the numerator and the forward 12-month (F12M) EPS from the SmartGrowth model as the denominator. The figure represents what the F12M P/E would be if both measures were accepted as accurate. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8495,80,311,1.4,[]
mdl38_iv_year_div,IV_Steady_State_Year_Dividends : This field displays the year in which the company reaches Steady State Dividend Payout in the StarMine SmartGrowth model. Requires Valuation Daily Download permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,66,202,1.4,[]
mdl38_rel_val_ev_ebitda,Rel Val EV/EBITDA Component : The current global 1-100 percentile rank of the security in the EV/EBITDA Component of the Relative Valuation Model. Higher scores indicate stocks with the best value on this measure. For example,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8141,421,1339,1.4,[]
mdl38_rel_val_global_rk,Rel Val Global Rank : The current global 1-100 percentile rank of the security in the overall Relative Valuation Model. Higher scores indicate stocks with the best value when considering all Relative Valuation model components that are relevant for the stock. Requires Valuation Daily Download permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.959,934,5283,1.4,[]
model_discount_rate,Discount rate used to calculate present value of future cash flows.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,6,1.4,[]
pb_ratio_relative_component_rank_d1,Global rank for the price-to-book ratio component in the valuation model (d1 version).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.9601,10,11,1.4,[]
pb_ratio_relative_score,Relative ranking score for the price-to-book ratio component.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7758,9,17,1.4,[]
pb_ratio_relative_score_float,Relative ranking score for the price-to-book ratio component (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7758,10,12,1.4,[]
pcf_ratio_relative_component_rank_d1,Global rank for the price-to-cash-flow ratio component in the valuation model (d1 version).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7547,28,32,1.4,[]
pcf_ratio_relative_score,Relative ranking score for the price-to-cash-flow ratio component.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6086,18,20,1.4,[]
pcf_ratio_relative_score_float,Relative ranking score for the price-to-cash-flow ratio component (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6086,24,30,1.4,[]
pe_ratio_relative_score,Relative ranking score for the price-to-earnings ratio component.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.9617,25,30,1.4,[]
pe_ratio_relative_score_float,Relative ranking score for the price-to-earnings ratio component (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7781,16,25,1.4,[]
pe_ratio_relative_score_main,Relative ranking score for the price-to-earnings ratio component.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7781,20,22,1.4,[]
price_to_intrinsic_value_industry_position_d1,Rank of a stock's price-to-intrinsic-value ratio compared to industry peers (d1 version).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7249,21,26,1.4,[]
price_to_intrinsic_value_ratio,Ratio of current share price to calculated intrinsic value.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6729,13,18,1.4,[]
projected_dividends_fy10_2,Estimated dividends per share for fiscal year ten.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,4,7,1.4,[]
projected_dividends_fy11_2,Estimated dividends per share for fiscal year eleven.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,5,6,1.4,[]
projected_dividends_fy12_2,Estimated dividends per share for fiscal year twelve.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,3,1.4,[]
projected_dividends_fy13_2,Estimated dividends per share for fiscal year thirteen.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,4,7,1.4,[]
projected_dividends_fy14_2,Estimated dividends per share for fiscal year fourteen.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,4,1.4,[]
projected_dividends_fy15_2,Estimated dividends per share for fiscal year fifteen.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,0,0,1.4,[]
projected_dividends_fy1_2,Estimated dividends per share for fiscal year one.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7773,1,2,1.4,[]
projected_dividends_fy2_2,Estimated dividends per share for fiscal year two.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,4,5,1.4,[]
projected_dividends_fy3_2,Estimated dividends per share for fiscal year three.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,2,1.4,[]
projected_dividends_fy4_2,Estimated dividends per share for fiscal year four.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,4,1.4,[]
projected_dividends_fy5_2,Estimated dividends per share for fiscal year five.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,1,1,1.4,[]
projected_dividends_fy6_2,Estimated dividends per share for fiscal year six.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,3,1.4,[]
projected_dividends_fy7_2,Estimated dividends per share for fiscal year seven.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,3,1.4,[]
projected_dividends_fy8_2,Estimated dividends per share for fiscal year eight.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,7,1.4,[]
projected_dividends_fy9_2,Estimated dividends per share for fiscal year nine.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,4,4,1.4,[]
projected_earnings_fy10_2,Estimated earnings per share for fiscal year ten.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,1,1,1.4,[]
projected_earnings_fy11_2,Estimated earnings per share for fiscal year eleven.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,0,0,1.4,[]
projected_earnings_fy12_2,Estimated earnings per share for fiscal year twelve.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,6,1.4,[]
projected_earnings_fy13_2,Estimated earnings per share for fiscal year thirteen.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,0,0,1.4,[]
projected_earnings_fy14_2,Estimated earnings per share for fiscal year fourteen.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,6,1.4,[]
projected_earnings_fy15_2,Estimated earnings per share for fiscal year fifteen.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,0,0,1.4,[]
projected_earnings_fy1_2,Estimated earnings per share for fiscal year one.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,10,14,1.4,[]
projected_earnings_fy2_2,Estimated earnings per share for fiscal year two.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,2,1.4,[]
projected_earnings_fy3_2,Estimated earnings per share for fiscal year three.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,4,1.4,[]
projected_earnings_fy4_2,Estimated earnings per share for fiscal year four.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,0,0,1.4,[]
projected_earnings_fy5_2,Estimated earnings per share for fiscal year five.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,5,6,1.4,[]
projected_earnings_fy6_2,Estimated earnings per share for fiscal year six.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,3,1.4,[]
projected_earnings_fy7_2,Estimated earnings per share for fiscal year seven.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,2,6,1.4,[]
projected_earnings_fy8_2,Estimated earnings per share for fiscal year eight.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,0,0,1.4,[]
projected_earnings_fy9_2,Estimated earnings per share for fiscal year nine.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6734,3,3,1.4,[]
region_rank_price_intrinsic_value,Ranking of price to intrinsic value ratio relative to region peers.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6729,17,20,1.4,[]
region_rank_price_to_intrinsic_value,Region-relative ranking of the price to intrinsic value ratio.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8496,22,32,1.4,[]
region_rank_price_to_intrinsic_value_float,Region-relative ranking of the price to intrinsic value ratio (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6729,15,20,1.4,[]
region_relative_valuation_rank,Region-relative score ranking companies by valuation metrics.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.959,26,40,1.4,[]
region_relative_valuation_score,Score ranking companies by valuation metrics within their region.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7754,13,16,1.4,[]
region_relative_valuation_score_float,Region-relative score ranking companies by valuation metrics (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7754,15,16,1.4,[]
relative_valuation_global_position_d1,Global rank of a stock based on its relative valuation score (d1 version).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.959,23,30,1.4,[]
sector_rank_price_intrinsic_value,Ranking of price to intrinsic value ratio relative to sector peers.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6724,11,15,1.4,[]
sector_rank_price_to_intrinsic_value,Sector-relative ranking of the price to intrinsic value ratio.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8489,23,29,1.4,[]
sector_rank_price_to_intrinsic_value_float,Sector-relative ranking of the price to intrinsic value ratio (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.6724,15,20,1.4,[]
sector_relative_valuation_rank,Sector-relative score ranking companies by valuation metrics.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.9577,48,101,1.4,[]
sector_relative_valuation_rank_main,Sector-relative score ranking companies by valuation metrics.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7741,38,60,1.4,[]
sector_relative_valuation_score_float,Sector-relative score ranking companies by valuation metrics (float type).,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.7741,36,64,1.4,[]
star_val_buyback_yield,Rel Val Buyback Yield Component : The current global 1-100 percentile rank of the security in the Buyback Component of the Relative Valuation Model. Higher scores indicate stocks with the best value on this measure. For example,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.9388,411,2131,1.4,[]
star_val_dividend_projection_fy1,IV Dividends Projection FY1 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.962,131,485,1.4,[]
star_val_dividend_projection_fy10,IV Dividends Projection FY10 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,89,371,1.4,[]
star_val_dividend_projection_fy11,IV Dividends Projection FY11 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,52,230,1.4,[]
star_val_dividend_projection_fy12,IV Dividends Projection FY12 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,79,505,1.4,[]
star_val_dividend_projection_fy13,IV Dividends Projection FY13 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,51,146,1.4,[]
star_val_dividend_projection_fy14,IV Dividends Projection FY14 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,60,238,1.4,[]
star_val_dividend_projection_fy15,IV Dividends Projection FY15 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,60,174,1.4,[]
star_val_dividend_projection_fy2,IV Dividends Projection FY2 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,67,200,1.4,[]
star_val_dividend_projection_fy3,IV Dividends Projection FY3 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,65,298,1.4,[]
star_val_dividend_projection_fy4,IV Dividends Projection FY4 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,62,214,1.4,[]
star_val_dividend_projection_fy5,IV Dividends Projection FY5 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,60,181,1.4,[]
star_val_dividend_projection_fy6,IV Dividends Projection FY6 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,55,195,1.4,[]
star_val_dividend_projection_fy7,IV Dividends Projection FY7 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,63,148,1.4,[]
star_val_dividend_projection_fy8,IV Dividends Projection FY8 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,39,133,1.4,[]
star_val_dividend_projection_fy9,IV Dividends Projection FY9 : This field displays the fiscal year dividends per share (DPS) estimate for the selected period from the StarMine SmartGrowth model. Fiscal Years 1 through 15 are available. Requires Fundamental Module permissions.,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8502,56,156,1.4,[]
star_val_dividend_yield,Rel Val Dividend Yield Component : The current global 1-100 percentile rank of the security in the Dividend Yield Component of the Relative Valuation Model. Higher scores indicate stocks with the best value on this measure. For example,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.8601,326,1100,1.4,[]
star_val_earnings_measure_type,IV Earnings Measure Type : This field displays the type of earnings projected for this company in the StarMine SmartGrowth model. The field will have a value of either EPS or FFO. Requires Valuation Daily Download permissions,model38,Growth Valuation Model,model,Model,model-valuation-models,Valuation Models,EUR,1,TOP2500,MATRIX,1,0.9696,42,122,1.4,[]
