id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes
mws50_maturity,"For events related to debt, this named attribute indicates the period of time for which a financial instrument remains outstanding.",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,0.5761,0.9085,6,6,1.5,[]
mws50_news_type,Classifies the type of news story,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,14,17,1.5,[]
mws50_nip,NEWS IMPACT PROJECTIONS (Equities Package Only) - A score taking values between 0 and 100 that represents the degree of impact a news flash has on the market over the following two-hour period Whether something is considered high or low depends on the time of day when the story arrived,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,2,2,1.5,[]
mws50_position_name,The position held by an individual within the entity involved in a specific news event.,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,0.5761,0.7772,4,4,1.5,[]
mws50_product_key,Identifies which subscription package contains the record,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.9239,6,7,1.5,[]
mws50_property,"A named attribute of an event such as an entity, role, or string extracted from a matched event type. When applicable, the role played by the entity in the story is detected and tagged",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.9085,5,5,1.5,[]
mws50_qcm,"MULTI CLASSIFIER FOR EQUITIES (Equities Package Only) - A score that represents the news sentiment based on th tone; applicable only towards the most relevant companies mentioned in a story. The score is derived from a combination of analytics values produced by the BMQ, BEE, BCA, and ANL-CHG classifiers",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,6,11,1.5,[]
mws50_qep,"GLOBAL EQUITIES (Equities Package Only) - A score that represents the news sentiment of the given news item according to the PEQ classifier, which specializes in identifying positive and negative words and phrases in articles about global equities",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,5,8,1.5,[]
mws50_qmb,"EDITORIALS & COMMENTARY (Equities Package Only) - A score that represents the news sentiment of the given story according to the BMQ classifier, which specializes in short commentary and editorials on global equity markets",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,23,53,1.5,[]
mws50_relevance,"A score between 0-100 that indicates how strongly related the entity is to the underlying newsstory, with higher values indicating greater relevance Specifically, a value of 100 indicates that the entity identified plays a key role in the news story and is considered highly relevant",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,3,3,1.5,[]
mws50_rp_story_event_count,Represents the total entity records published by RavenPack per news story,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,42,61,1.5,[]
mws50_rp_story_event_index,Represents the order in which entity records are published by RavenPack per news story. This integer can be equal to or less than the RP_STORY_EVENT_COUNT,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,15,18,1.5,[]
mws50_ssc,A sentiment score between 0 and 100 that represents the news sentiment of a given story by combining various sentiment analysis techniques,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,10,10,1.5,[]
mws50_sub_type,A subdivision of a particular class of events,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.9083,6,9,1.5,[]
mws50_time,Time information,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,2,2,1.5,[]
mws50_topic,A subject or theme of events detected,news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.9047,2,7,1.5,[]
mws50_type,"A class of events, the constituents of which share similar characteristics",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.9084,4,5,1.5,[]
mws50_vea,"A value that represents the count of events for an entity (excluding neutral ones) measured over a rolling 91-day window in a particular package (Dow Jones, Web, or PR Editions). Only news items that match a RavenPack event category receiving an ESS score are included in the computation of AEV. Both events with an ESS score above and below 50 are counted by AEV, effectively signaling the volume of highly relevant news on the entity over the past 91 days. Events with ESS=50 are considered neutral and excluded from the computation",news50,Web News Analytics Data,news,News,news-news-sentiment,News Sentiment,EUR,1,TOP2500,VECTOR,1,0.7863,4,4,1.5,[]
