id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes
headline_positive_sentiment_score,Positive sentiment score derived from the news headline.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
headline_positive_sentiment_score_story,Positive sentiment score derived from the headline in the story analysis.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,1,1,1.5,[]
headline_positive_tone_score,The aggregate positive sentiment score calculated from news headlines.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.594,2,2,1.5,[]
headline_positive_tone_score_2,The aggregate positive sentiment score calculated from news headlines in the second module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9258,7,7,1.5,[]
headline_positive_word_count,Number of positive words identified in the news headline.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
headline_positive_word_count_story,Number of positive words identified in the headline in the story analysis.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
headline_sentiment_score_2,Overall sentiment score calculated for the news headline.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
headline_sentiment_score_story,Overall sentiment score calculated for the headline in the story analysis.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
live_news_area_identifier,Identifier for the geographic area or data center associated with the live news item.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.7491,1,1,1.5,[]
live_news_display_label,Display label or name for the live news item or source.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.7491,1,1,1.5,[]
live_news_headline_tag,Tag indicating the type or status of the live news headline.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.7491,0,0,1.5,[]
livenews_story_company_count_sl,Number of companies referenced in the livenews story in the SL module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.976,1,1,1.5,[]
livenews_story_full_text_sl,Complete text content of the livenews story in the SL module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.976,4,5,1.5,[]
news_category_tag,A label or code indicating the category or type of the news item.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,3,3,1.5,[]
news_category_tag_livenews_all,A label or code indicating the category or type of the news item in the live news feed.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.7583,3,3,1.5,[]
news_display_name_livenews_all,The display-friendly name or title for the news item in the live news feed.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.7583,0,0,1.5,[]
news_earnings_mention_count_all,The number of news items mentioning earnings-related topics across all entities.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4275,2,2,1.5,[]
news_geographic_area_livenews_all,The geographic region or area associated with the news item in the live news feed.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.7583,4,9,1.5,[]
news_item_value,The main content or value associated with a news item.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,2,2,1.5,[]
news_mention_frequency_1_all,The count of news items or mentions within a specified period for the first frequency module across all entities.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.6321,1,1,1.5,[]
news_mention_frequency_1_simple,The count of news items or mentions within a specified period for the first simple frequency module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.6322,3,5,1.5,[]
news_mention_frequency_2,The count of news items or mentions within a specified period for the second frequency module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.931,7,7,1.5,[]
news_mention_frequency_alt_livenewsfreq,The number of news items or mentions within a specified period in the alternative livenewsfreq module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.594,2,2,1.5,[]
news_mention_frequency_alt_newsfreq,The number of news items or mentions within a specified period in the alternative NewsFreq module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9313,1,1,1.5,[]
news_mention_frequency_alt_nf,The number of news items or mentions within a specified period in the alternative nf module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9313,3,3,1.5,[]
news_mention_frequency_alt_xtangnfgdata,The number of news items or mentions within a specified period in the alternative XtangNfgData module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9308,9,12,1.5,[]
news_mention_frequency_pzeng,The number of news items or mentions within a specified period in the pzeng frequency module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9306,5,5,1.5,[]
news_mention_frequency_v11_0_0,The number of news items or mentions within a specified period in the v11_0_0 frequency module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9307,6,6,1.5,[]
news_negative_mention_count_alt_storytone,The number of news items with a negative tone in the alternative storytone module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5938,1,1,1.5,[]
news_negative_tone_score_alt_storytone,The aggregate negative sentiment score calculated from news stories in the alternative storytone module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5938,1,1,1.5,[]
news_overall_tone_score_alt_storytone,The overall sentiment score derived from both positive and negative news story tones in the alternative storytone module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5938,7,8,1.5,[]
news_positive_mention_count_alt_storytone,The number of news items with a positive tone in the alternative storytone module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5938,5,5,1.5,[]
news_positive_tone_score_alt_storytone,The aggregate positive sentiment score calculated from news stories in the alternative storytone module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5938,5,5,1.5,[]
news_related_count,The number of related news items or entities associated with this news entry.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,1,1,1.5,[]
news_sales_mention_count,The number of news items mentioning sales-related topics for a given entity or period.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5889,1,1,1.5,[]
news_sales_mention_count_1,The count of news items mentioning sales-related topics for the first frequency module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.6238,3,3,1.5,[]
news_sales_mention_count_1_all_delay_1,The number of news items mentioning sales-related topics for the first frequency module across all entities with a delay of one period.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.6236,0,0,1.5,[]
news_sales_mention_count_1_d0,The count of news items mentioning sales-related topics for the first frequency module on day 0.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.6233,3,3,1.5,[]
news_sales_mention_count_all,The number of news items mentioning sales-related topics across all entities.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5888,4,4,1.5,[]
news_signal_alt_dmgrhchendtn,A computed signal or indicator derived from news data in the alternative DmgrHchenDtn module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,5,5,1.5,[]
news_story_company_count,Number of companies or entities referenced in the news story.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9882,2,2,1.5,[]
news_story_full_text,Complete text content of the news story.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9882,2,2,1.5,[]
news_story_mention_count_alt_storytone,The total number of news stories counted for tone analysis in the alternative storytone module.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5938,2,2,1.5,[]
news_topic_name_2,The descriptive name of the topic or subject associated with the news item.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,0,0,1.5,[]
nws7_all_area,"Returns News Service Data Centre where the news was first broadcast (0 - NY, 1 - LD, 2 - LO, 3 - HA)",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9744,41,68,1.5,[]
nws7_all_display_name,"Message subtype (0: alert, 1: first_take, 2: subsequent_take, 3: correction, 4: corrected, 5: delete)",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9732,30,91,1.5,[]
nws7_all_story_time,"Time (in GMT, to the second) the first alert/take for this story was issued",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9753,54,163,1.5,[]
nws7_all_take_seqno,Number of alerts/takes in the story. Set to 1 for the first and incremented by 1 for each subsequent alert/take in that story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9753,36,51,1.5,[]
nws7_area,"Returns News Service Data Centre where the news was first broadcast (0 - NY, 1 - LD, 2 - LO, 3 - HA)",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.9454,23,37,1.5,[]
nws7_d1_comp_count,the number of different companies in the story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,30,111,1.5,[]
nws7_d1_timestamp,timestamp of the story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,12,18,1.5,[]
nws7_display_name,"Message subtype (0: alert, 1: first_take, 2: subsequent_take, 3: correction, 4: corrected, 5: delete)",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.9443,23,34,1.5,[]
nws7_eur_headlinetone2_d1_negative_freq,How many negative words in the headline of all news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.2864,56,67,1.5,[]
nws7_eur_headlinetone2_d1_negative_score,average negative score (negative words by all words) of all news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.2864,45,113,1.5,[]
nws7_eur_headlinetone2_d1_news_freq,number of news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9472,172,793,1.5,[]
nws7_eur_headlinetone2_d1_positive_freq,How many positive words in the headline of all news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.2848,51,60,1.5,[]
nws7_eur_headlinetone2_d1_positive_score,average positive score (negative words by all words) of all news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.2848,43,51,1.5,[]
nws7_eur_headlinetone2_d1_tone_score,Average tone_score ((pos - neg) / (pos + neg)),news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4182,43,66,1.5,[]
nws7_eur_headlinetone_d1_news_freq,number of news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.541,24,37,1.5,[]
nws7_eur_news_earning_all_delay_1_qerf,"Number of news with earning|earnings|EPS"" key words (extra delay)""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.3999,23,39,1.5,[]
nws7_eur_news_earning_qerf,"Number of news with earning|earnings|EPS"" keywords""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4,27,32,1.5,[]
nws7_eur_news_freq_1_all_delay_1_qerf,"Number of news with sale|earning|analyst|sales|earnings|EPS"" key words (extra delay)""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5691,26,51,1.5,[]
nws7_eur_news_freq_1_qerf,"Number of news with sale|earning|analyst|sales|earnings|EPS"" keywords""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5692,35,82,1.5,[]
nws7_eur_news_freq_2_qerf,number of news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9572,151,747,1.5,[]
nws7_eur_news_freq_pzeng_qerf,number of news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9568,84,171,1.5,[]
nws7_eur_news_freq_sales_all_delay_1_qerf,"Number of news with sale|sales|earnings"" key words""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5494,19,21,1.5,[]
nws7_eur_news_freq_sales_qerf,"Number of news with sale|sales|earnings"" keywords""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5495,24,26,1.5,[]
nws7_eur_newsfreq_1_d1_sales_all_delay_1_qerf,"Number of news with earning|earnings|EPS|sale|sales|estimate"" key words (extra delay)""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5718,12,21,1.5,[]
nws7_eur_newsfreq_1_d1_sales_qerf,"Number of news with earning|earnings|EPS|sale|sales|estimate"" keywords""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5719,20,22,1.5,[]
nws7_eur_newsfreq_all_delay_qerf,"Number of news without insider"" key words (extra delay)""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,,0.9564,71,197,1.5,[]
nws7_eur_newsfreq_qerf,"Number of news without insider"" keywords""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9565,68,140,1.5,[]
nws7_livenews_all_tag,news headline tag,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9753,20,30,1.5,[]
nws7_livenews_all_time,"Time (in GMT, to the second) this alert/take was issued",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.9753,18,47,1.5,[]
nws7_livenews_tag,news headline tag,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.9474,5,5,1.5,[]
nws7_livenews_time,"Time (in GMT, to the second) this alert/take was issued",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.9475,19,58,1.5,[]
nws7_livenewsfreq_qerf,"Number of news with sale|earning|analyst|sales|earnings|EPS"" keywords""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5402,23,126,1.5,[]
nws7_news_d1_tag,news headline tag,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.957,18,30,1.5,[]
nws7_news_d1_time,news time,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.957,13,36,1.5,[]
nws7_news_revisions_d1_time,when the event was published,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.3786,20,22,1.5,[]
nws7_newsfreq_qerf,"Number of news without imbalance"" key words""",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9572,103,571,1.5,[]
nws7_nf_qerf,number of news,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.9572,70,152,1.5,[]
nws7_related_num,news affected instruments number,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.957,20,24,1.5,[]
nws7_sl_d1_comp_count,the number of different companies in the story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,13,29,1.5,[]
nws7_sl_d1_timestamp,timestamp of the story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,1,16,70,1.5,[]
nws7_story_time,"time (in GMT, to the second) the first alert/take for this story was issued",news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.9475,30,43,1.5,[]
nws7_storytone_negative_freq,date,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4297,35,58,1.5,[]
nws7_storytone_negative_score,how many negative words in story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4297,21,32,1.5,[]
nws7_storytone_news_freq,negative words divided by all words,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.5404,28,32,1.5,[]
nws7_storytone_positive_freq,how many positive words in story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4409,19,25,1.5,[]
nws7_storytone_positive_score,positive words divided by all words,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4409,22,29,1.5,[]
nws7_storytone_tone_score,((pos - neg) / (pos + neg)),news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,MATRIX,1,0.4514,42,70,1.5,[]
nws7_take_seqno,Number of alerts/takes in the story. Set to 1 for the first and incremented by 1 for each subsequent alert/take in that story,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.9475,19,22,1.5,[]
nws7_tname,index to type name,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.8845,23,35,1.5,[]
nws7_tvalue,news type value,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,,0.957,19,47,1.5,[]
story_body_negative_sentiment_score,Negative sentiment score derived from the story body.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
story_body_negative_word_count,Number of negative words identified in the story body.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
story_body_positive_sentiment_score,Positive sentiment score derived from the story body.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,2,2,1.5,[]
story_body_positive_word_count,Number of positive words identified in the story body.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,0,0,1.5,[]
story_body_sentiment_score,Overall sentiment score calculated for the story body.,news7,Real Time News Feed Data,news,News,news-news,News,EUR,1,TOP2500,VECTOR,1,0.4208,1,1,1.5,[]
